playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478009,2024,Ilya Sorokin,NYI,G,5on4,50,11875.0,2.34,4.0,44.0,1.34,2.0,4.39,1.0,29.57,31.0,6.52,1.0,9.2,7.0,20.83,25.0,2.31,31.0,5.0,3.0,0.98,0.53,0.84,3.0,1.0,0.0,5.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,other,19,1984.0,2.74,2.0,44.0,1.87,3.0,4.58,4.0,22.65,21.0,0.53,0.0,13.31,13.0,7.7,9.0,2.61,18.0,9.0,4.0,0.71,1.05,0.97,2.0,0.0,0.0,13.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,all,19,63598.0,45.33,44.0,968.0,34.38,50.0,126.49,104.0,507.94,470.0,17.56,1.0,277.15,220.0,197.49,279.0,43.62,519.0,132.0,47.0,14.48,16.28,14.57,21.0,12.0,11.0,270.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,5on5,19,51948.0,32.97,31.0,793.0,26.64,45.0,107.51,90.0,413.81,382.0,14.44,1.0,224.55,171.0,165.2,233.0,31.59,439.0,103.0,29.0,11.71,12.96,8.3,17.0,10.0,4.0,222.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,4on5,19,4698.0,8.76,11.0,118.0,5.39,1.0,12.82,9.0,62.37,56.0,0.26,0.0,36.46,34.0,18.65,29.0,8.59,53.0,19.0,12.0,1.74,2.15,4.86,2.0,2.0,7.0,34.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,5on4,19,4968.0,0.86,0.0,13.0,0.48,1.0,1.58,1.0,9.12,11.0,2.3,0.0,2.82,2.0,5.94,8.0,0.84,9.0,1.0,2.0,0.31,0.12,0.43,0.0,0.0,0.0,1.0,0.0,0.0
8479292,2024,Charlie Lindgren,WSH,G,other,30,3431.0,6.56,4.0,98.0,3.63,5.0,9.55,16.0,49.07,41.0,0.95,0.0,29.21,23.0,16.34,19.0,5.88,39.0,21.0,7.0,1.59,2.64,2.34,2.0,1.0,1.0,31.0,0.0,0.0
8479292,2024,Charlie Lindgren,WSH,G,all,30,105849.0,78.48,78.0,1668.0,56.41,72.0,201.48,170.0,848.9,761.0,29.9,0.0,462.42,376.0,338.44,466.0,75.27,860.0,219.0,87.0,24.44,27.46,26.57,27.0,25.0,26.0,502.0,0.0,0.0
8479292,2024,Charlie Lindgren,WSH,G,5on5,30,84975.0,52.26,56.0,1259.0,39.08,48.0,155.08,119.0,624.44,564.0,24.42,0.0,337.58,282.0,253.83,351.0,50.84,654.0,149.0,56.0,17.78,19.13,15.36,22.0,18.0,16.0,400.0,0.0,0.0
8479292,2024,Charlie Lindgren,WSH,G,4on5,30,8917.0,16.58,15.0,266.0,12.27,17.0,32.36,31.0,143.94,123.0,0.76,0.0,85.91,65.0,46.88,70.0,15.52,138.0,41.0,20.0,4.18,4.66,7.75,3.0,4.0,8.0,67.0,0.0,0.0
8479292,2024,Charlie Lindgren,WSH,G,5on4,30,8526.0,3.07,3.0,45.0,1.44,2.0,4.48,4.0,31.45,33.0,3.77,0.0,9.73,6.0,21.39,26.0,3.03,29.0,8.0,4.0,0.9,1.04,1.14,0.0,2.0,1.0,4.0,0.0,0.0
8470594,2024,Marc-Andre Fleury,MIN,G,other,22,2010.0,4.86,3.0,69.0,2.82,6.0,6.9,1.0,35.63,31.0,0.59,0.0,22.25,21.0,11.86,19.0,4.47,30.0,14.0,6.0,1.28,1.65,1.93,1.0,1.0,1.0,19.0,0.0,0.0
8470594,2024,Marc-Andre Fleury,MIN,G,all,22,75311.0,53.58,57.0,1220.0,41.17,55.0,152.17,92.0,625.57,594.0,20.09,0.0,350.72,295.0,248.64,368.0,51.22,667.0,155.0,45.0,18.83,19.02,15.73,21.0,24.0,12.0,353.0,2.0,1.0
8470594,2024,Marc-Andre Fleury,MIN,G,5on5,22,62830.0,36.88,39.0,1009.0,31.89,39.0,128.58,82.0,507.59,486.0,16.48,0.0,285.24,239.0,207.52,308.0,35.52,567.0,115.0,25.0,15.49,14.34,7.05,17.0,19.0,3.0,302.0,2.0,1.0
8470594,2024,Marc-Andre Fleury,MIN,G,4on5,22,4811.0,10.93,14.0,122.0,5.95,10.0,14.83,9.0,70.45,65.0,0.27,0.0,39.61,32.0,20.54,29.0,10.33,57.0,25.0,12.0,1.74,2.94,6.26,3.0,3.0,8.0,28.0,0.0,0.0
8470594,2024,Marc-Andre Fleury,MIN,G,5on4,22,5660.0,0.9,1.0,20.0,0.51,0.0,1.86,0.0,11.9,12.0,2.75,0.0,3.62,3.0,8.72,12.0,0.9,13.0,1.0,2.0,0.31,0.1,0.49,0.0,1.0,0.0,4.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,other,10,471.0,0.78,1.0,18.0,0.87,0.0,2.0,3.0,9.89,10.0,0.08,0.0,7.17,5.0,2.84,5.0,0.7,11.0,3.0,0.0,0.47,0.31,0.0,1.0,0.0,0.0,4.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,all,10,36144.0,28.34,29.0,568.0,18.7,26.0,68.66,37.0,290.18,262.0,9.89,1.0,155.52,140.0,117.33,166.0,27.06,289.0,79.0,30.0,8.48,9.92,9.94,14.0,7.0,8.0,170.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,5on5,10,30592.0,21.64,19.0,484.0,14.97,25.0,59.15,31.0,240.01,212.0,8.17,0.0,128.0,120.0,98.28,135.0,20.51,245.0,61.0,24.0,6.71,7.7,7.22,12.0,3.0,4.0,154.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,4on5,10,1526.0,4.21,8.0,44.0,2.04,1.0,5.17,3.0,25.68,24.0,0.23,0.0,15.17,10.0,7.66,13.0,4.13,20.0,11.0,4.0,0.69,1.25,2.27,1.0,3.0,4.0,9.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,5on4,10,3555.0,0.63,0.0,10.0,0.3,0.0,0.91,0.0,6.66,8.0,1.17,0.0,2.12,2.0,4.85,7.0,0.63,7.0,2.0,0.0,0.27,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,other,37,2579.0,9.21,7.0,89.0,3.77,5.0,8.94,13.0,47.59,41.0,0.99,0.0,26.95,29.0,11.5,8.0,7.93,25.0,22.0,15.0,1.02,2.56,5.63,1.0,3.0,3.0,27.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,all,37,123975.0,111.64,102.0,2137.0,75.12,122.0,273.93,230.0,1122.39,1017.0,33.66,1.0,601.05,516.0,431.31,557.0,104.27,1125.0,273.0,133.0,31.0,34.05,46.6,38.0,28.0,36.0,606.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,5on5,37,105347.0,77.22,61.0,1742.0,57.82,99.0,233.24,198.0,910.3,819.0,27.17,1.0,484.7,416.0,362.86,471.0,72.96,948.0,215.0,84.0,25.98,26.86,24.38,30.0,22.0,9.0,495.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,4on5,37,7434.0,22.92,29.0,266.0,12.2,18.0,28.53,17.0,142.48,130.0,0.57,0.0,81.44,66.0,42.46,60.0,21.11,133.0,27.0,32.0,3.42,3.34,16.16,4.0,2.0,23.0,74.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,5on4,37,8615.0,1.95,5.0,32.0,1.11,0.0,2.52,2.0,18.25,23.0,4.77,0.0,6.17,3.0,12.67,15.0,1.92,16.0,7.0,2.0,0.47,1.05,0.43,3.0,1.0,1.0,7.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,other,1,129.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,all,1,3496.0,1.85,4.0,45.0,1.51,5.0,6.2,2.0,24.1,20.0,1.21,0.0,12.76,6.0,9.81,16.0,1.79,26.0,5.0,2.0,0.73,0.59,0.53,2.0,1.0,1.0,12.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,5on5,1,2559.0,1.61,4.0,34.0,1.15,4.0,4.98,2.0,19.52,17.0,0.89,0.0,10.47,5.0,8.1,12.0,1.55,22.0,3.0,2.0,0.69,0.38,0.53,2.0,1.0,1.0,7.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,4on5,1,411.0,0.04,0.0,8.0,0.21,0.0,0.91,0.0,2.91,2.0,0.01,0.0,1.79,1.0,0.95,3.0,0.04,4.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,5on4,1,397.0,0.21,0.0,2.0,0.14,1.0,0.31,0.0,1.67,1.0,0.28,0.0,0.5,0.0,0.76,1.0,0.2,0.0,2.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481035,2024,Samuel Ersson,PHI,G,other,39,3129.0,8.88,6.0,101.0,3.41,9.0,8.91,5.0,46.38,39.0,0.74,0.0,24.74,25.0,13.38,16.0,7.6,26.0,22.0,13.0,1.03,2.81,5.05,2.0,3.0,1.0,40.0,0.0,0.0
8481035,2024,Samuel Ersson,PHI,G,all,39,128679.0,94.83,108.0,2175.0,69.31,109.0,257.37,168.0,1061.44,949.0,34.9,1.0,572.81,478.0,425.46,587.0,90.26,1110.0,248.0,97.0,31.2,30.87,32.76,51.0,38.0,19.0,720.0,2.0,1.0
8481035,2024,Samuel Ersson,PHI,G,5on5,39,106561.0,63.32,79.0,1737.0,51.79,74.0,211.42,142.0,831.55,736.0,28.22,1.0,451.25,364.0,338.69,480.0,61.04,910.0,180.0,54.0,25.4,22.69,15.23,45.0,28.0,6.0,593.0,2.0,1.0
8481035,2024,Samuel Ersson,PHI,G,4on5,39,9196.0,18.05,16.0,255.0,11.22,23.0,28.33,14.0,131.87,116.0,0.89,0.0,76.19,72.0,40.05,53.0,17.15,123.0,27.0,28.0,3.16,3.24,11.66,2.0,2.0,12.0,77.0,0.0,0.0
8481035,2024,Samuel Ersson,PHI,G,5on4,39,9793.0,3.27,5.0,53.0,1.8,2.0,4.99,4.0,34.15,42.0,4.47,0.0,11.61,10.0,25.06,27.0,3.17,34.0,12.0,2.0,0.97,1.48,0.82,1.0,4.0,0.0,5.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,other,49,4623.0,12.81,14.0,159.0,6.53,10.0,17.79,15.0,88.3,83.0,1.6,2.0,48.39,40.0,29.14,38.0,11.87,74.0,25.0,19.0,3.17,2.85,6.79,4.0,3.0,7.0,41.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,all,49,171429.0,141.14,143.0,2881.0,98.99,139.0,367.36,330.0,1511.67,1385.0,46.48,4.0,821.11,655.0,607.87,816.0,135.03,1565.0,372.0,151.0,44.15,45.88,51.1,61.0,45.0,37.0,793.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,5on5,49,138876.0,93.33,90.0,2278.0,72.23,103.0,298.0,263.0,1165.78,1059.0,36.25,2.0,642.64,519.0,477.06,646.0,89.97,1265.0,275.0,83.0,34.87,34.19,24.27,50.0,29.0,11.0,655.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,4on5,49,13341.0,27.59,34.0,347.0,16.82,19.0,41.17,50.0,191.22,181.0,1.06,0.0,109.27,83.0,57.82,72.0,26.23,167.0,54.0,38.0,4.37,6.52,16.71,5.0,12.0,17.0,88.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,5on4,49,14589.0,7.09,4.0,93.0,3.26,7.0,9.73,2.0,63.26,59.0,7.41,0.0,19.61,13.0,42.27,57.0,6.65,57.0,16.0,11.0,1.66,2.09,3.34,1.0,1.0,2.0,9.0,0.0,0.0
8476945,2024,Connor Hellebuyck,WPG,G,other,52,4950.0,11.68,9.0,142.0,6.06,13.0,14.81,9.0,73.51,68.0,1.58,0.0,40.92,37.0,20.98,29.0,10.29,57.0,21.0,19.0,2.14,2.75,6.79,2.0,2.0,5.0,45.0,0.0,0.0
8476945,2024,Connor Hellebuyck,WPG,G,all,52,184714.0,138.63,102.0,3054.0,105.4,172.0,393.5,307.0,1567.52,1393.0,52.34,1.0,858.39,767.0,624.11,822.0,131.46,1673.0,350.0,151.0,45.43,43.87,49.34,43.0,25.0,34.0,880.0,0.0,0.0
8476945,2024,Connor Hellebuyck,WPG,G,5on5,52,155329.0,98.54,67.0,2472.0,79.48,125.0,327.61,264.0,1257.53,1111.0,43.11,0.0,693.6,631.0,515.51,667.0,94.76,1389.0,279.0,90.0,38.28,34.96,25.29,34.0,18.0,15.0,714.0,0.0,0.0
8476945,2024,Connor Hellebuyck,WPG,G,4on5,52,12440.0,25.48,24.0,380.0,18.07,30.0,44.35,30.0,197.17,172.0,1.0,0.0,110.76,92.0,59.55,89.0,23.54,184.0,42.0,39.0,3.94,5.06,16.47,6.0,5.0,13.0,115.0,0.0,0.0
8476945,2024,Connor Hellebuyck,WPG,G,5on4,52,11995.0,2.84,2.0,57.0,1.73,4.0,6.24,4.0,37.23,39.0,6.54,0.0,12.27,6.0,26.66,35.0,2.77,40.0,8.0,3.0,0.96,1.08,0.8,1.0,0.0,1.0,6.0,0.0,0.0
8473503,2024,James Reimer,BUF,G,other,13,1053.0,3.62,3.0,33.0,1.19,1.0,3.14,5.0,17.35,13.0,0.26,0.0,8.09,4.0,5.45,9.0,2.92,9.0,6.0,7.0,0.37,0.69,2.57,2.0,0.0,1.0,11.0,0.0,0.0
8473503,2024,James Reimer,BUF,G,all,13,42094.0,39.11,35.0,689.0,25.17,27.0,86.82,76.0,373.29,333.0,11.13,1.0,199.54,161.0,143.39,206.0,36.79,350.0,103.0,53.0,11.31,12.5,15.3,8.0,15.0,12.0,183.0,0.0,0.0
8473503,2024,James Reimer,BUF,G,5on5,13,34741.0,27.15,24.0,550.0,18.93,22.0,72.92,56.0,297.46,266.0,8.74,1.0,161.55,137.0,116.7,168.0,26.26,298.0,74.0,35.0,9.14,8.95,9.07,5.0,9.0,10.0,143.0,0.0,0.0
8473503,2024,James Reimer,BUF,G,4on5,13,3145.0,6.81,7.0,88.0,4.43,2.0,8.75,13.0,45.37,39.0,0.35,0.0,26.11,18.0,12.61,19.0,6.2,32.0,20.0,8.0,1.42,2.51,2.88,1.0,5.0,1.0,28.0,0.0,0.0
8473503,2024,James Reimer,BUF,G,5on4,13,3155.0,1.51,1.0,18.0,0.62,2.0,2.01,2.0,13.1,15.0,1.79,0.0,3.79,2.0,8.63,10.0,1.42,11.0,3.0,3.0,0.37,0.35,0.79,0.0,1.0,0.0,1.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,other,25,2087.0,2.24,1.0,57.0,2.08,2.0,6.22,3.0,28.09,27.0,0.76,0.0,17.21,19.0,10.22,14.0,1.96,31.0,6.0,2.0,1.05,0.64,0.56,0.0,1.0,0.0,18.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,all,25,80784.0,54.03,60.0,1160.0,38.01,48.0,145.4,100.0,605.07,590.0,25.53,2.0,330.97,258.0,244.55,365.0,52.08,621.0,162.0,50.0,18.5,19.61,15.92,27.0,20.0,13.0,327.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,5on5,25,68064.0,42.32,44.0,968.0,30.99,43.0,125.71,84.0,506.35,496.0,21.17,2.0,275.98,213.0,205.24,312.0,40.96,531.0,126.0,40.0,15.35,15.36,11.62,23.0,13.0,8.0,271.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,4on5,25,4858.0,8.08,14.0,110.0,4.21,2.0,10.86,13.0,52.98,51.0,0.42,0.0,32.39,22.0,16.75,22.0,7.8,42.0,25.0,7.0,1.69,2.9,3.49,3.0,6.0,5.0,36.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,5on4,25,5775.0,1.39,1.0,25.0,0.73,1.0,2.6,0.0,17.66,16.0,3.09,0.0,5.4,4.0,12.33,17.0,1.35,17.0,5.0,1.0,0.42,0.72,0.26,1.0,0.0,0.0,2.0,0.0,0.0
8476434,2024,John Gibson,ANA,G,other,26,2102.0,8.52,5.0,85.0,3.51,2.0,7.85,11.0,41.71,46.0,0.5,0.0,25.76,28.0,10.64,12.0,6.39,26.0,20.0,12.0,1.13,2.3,5.09,0.0,2.0,3.0,27.0,0.0,0.0
8476434,2024,John Gibson,ANA,G,all,26,84174.0,80.09,66.0,1500.0,53.48,78.0,189.82,184.0,788.59,727.0,23.37,3.0,427.39,330.0,304.6,422.0,75.37,785.0,201.0,96.0,23.3,24.53,32.25,15.0,24.0,27.0,418.0,4.0,2.0
8476434,2024,John Gibson,ANA,G,5on5,26,70388.0,55.25,45.0,1236.0,41.36,66.0,161.37,153.0,639.95,582.0,18.66,1.0,344.85,262.0,255.62,352.0,53.35,665.0,153.0,62.0,19.22,18.8,17.22,13.0,19.0,13.0,356.0,4.0,2.0
8476434,2024,John Gibson,ANA,G,4on5,26,5794.0,14.18,14.0,153.0,7.52,9.0,17.14,18.0,87.2,79.0,0.9,0.0,49.33,37.0,27.13,40.0,13.53,76.0,23.0,19.0,2.24,2.8,9.14,1.0,3.0,10.0,35.0,0.0,0.0
8476434,2024,John Gibson,ANA,G,5on4,26,5890.0,1.24,1.0,13.0,0.56,0.0,1.54,2.0,10.03,12.0,3.19,2.0,2.99,1.0,6.33,9.0,1.23,8.0,3.0,2.0,0.26,0.39,0.59,1.0,0.0,0.0,0.0,0.0,0.0
8477480,2024,Eric Comrie,WPG,G,other,17,1352.0,1.46,1.0,34.0,0.95,0.0,3.23,3.0,15.91,11.0,0.64,0.0,7.77,11.0,7.13,6.0,1.46,15.0,5.0,1.0,0.64,0.55,0.27,0.0,1.0,0.0,13.0,0.0,0.0
8477480,2024,Eric Comrie,WPG,G,all,17,60129.0,42.4,40.0,988.0,33.86,41.0,127.65,114.0,511.07,467.0,17.18,4.0,282.63,252.0,204.05,260.0,41.08,547.0,121.0,40.0,15.48,15.12,11.81,18.0,14.0,8.0,280.0,0.0,0.0
8477480,2024,Eric Comrie,WPG,G,5on5,17,50754.0,31.63,29.0,822.0,27.03,34.0,108.55,99.0,421.14,389.0,14.47,4.0,232.6,206.0,170.71,216.0,30.6,461.0,96.0,28.0,12.53,11.98,7.12,16.0,10.0,3.0,237.0,0.0,0.0
8477480,2024,Eric Comrie,WPG,G,4on5,17,4038.0,8.27,9.0,115.0,5.3,6.0,14.25,10.0,62.98,53.0,0.2,0.0,38.74,33.0,19.31,30.0,8.07,60.0,19.0,9.0,1.93,2.46,3.88,1.0,3.0,5.0,27.0,0.0,0.0
8477480,2024,Eric Comrie,WPG,G,5on4,17,3985.0,0.66,0.0,12.0,0.42,0.0,1.2,1.0,8.67,11.0,1.8,0.0,2.57,2.0,5.89,8.0,0.59,9.0,1.0,1.0,0.26,0.11,0.29,0.0,0.0,0.0,1.0,0.0,0.0
8482661,2024,Jesper Wallstedt,MIN,G,other,2,141.0,0.14,0.0,2.0,0.1,0.0,0.31,0.0,1.41,1.0,0.02,0.0,0.69,0.0,0.72,2.0,0.14,1.0,1.0,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482661,2024,Jesper Wallstedt,MIN,G,all,2,7046.0,5.3,8.0,114.0,3.62,5.0,13.88,10.0,56.98,51.0,1.6,0.0,31.32,29.0,23.06,27.0,5.11,57.0,17.0,5.0,1.49,2.18,1.63,2.0,4.0,2.0,35.0,2.0,1.0
8482661,2024,Jesper Wallstedt,MIN,G,5on5,2,6087.0,4.04,5.0,104.0,2.99,5.0,12.64,9.0,49.8,44.0,1.22,0.0,27.39,27.0,20.35,23.0,3.88,54.0,11.0,4.0,1.4,1.41,1.23,1.0,3.0,1.0,35.0,2.0,1.0
8482661,2024,Jesper Wallstedt,MIN,G,4on5,2,338.0,1.09,3.0,7.0,0.51,0.0,0.8,1.0,5.03,6.0,0.04,0.0,3.02,1.0,1.42,2.0,1.06,1.0,5.0,1.0,0.04,0.65,0.4,1.0,1.0,1.0,0.0,0.0,0.0
8482661,2024,Jesper Wallstedt,MIN,G,5on4,2,480.0,0.03,0.0,1.0,0.03,0.0,0.12,0.0,0.73,0.0,0.32,0.0,0.22,1.0,0.58,0.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482076,2024,Nico Daws,NJD,G,other,5,525.0,1.06,1.0,11.0,0.53,2.0,1.37,0.0,6.58,4.0,0.17,0.0,3.46,4.0,2.26,2.0,0.92,4.0,3.0,2.0,0.17,0.35,0.54,0.0,1.0,0.0,2.0,0.0,0.0
8482076,2024,Nico Daws,NJD,G,all,5,12281.0,9.88,3.0,216.0,7.64,14.0,27.88,16.0,110.89,88.0,3.34,0.0,62.81,51.0,42.02,70.0,9.42,111.0,36.0,7.0,3.26,4.64,1.98,1.0,2.0,0.0,62.0,0.0,0.0
8482076,2024,Nico Daws,NJD,G,5on5,5,9786.0,6.3,2.0,168.0,5.52,7.0,22.32,13.0,86.72,68.0,2.78,0.0,48.74,36.0,34.3,62.0,6.14,91.0,28.0,1.0,2.38,3.67,0.25,1.0,1.0,0.0,48.0,0.0,0.0
8482076,2024,Nico Daws,NJD,G,4on5,5,1221.0,2.5,0.0,35.0,1.56,5.0,4.03,3.0,16.82,15.0,0.13,0.0,10.36,11.0,4.92,5.0,2.35,15.0,5.0,4.0,0.7,0.61,1.19,0.0,0.0,0.0,11.0,0.0,0.0
8482076,2024,Nico Daws,NJD,G,5on4,5,749.0,0.01,0.0,2.0,0.02,0.0,0.16,0.0,0.77,1.0,0.26,0.0,0.25,0.0,0.53,1.0,0.01,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,other,41,4664.0,11.66,13.0,131.0,5.12,8.0,12.65,9.0,68.0,64.0,1.69,0.0,36.35,35.0,22.01,25.0,10.3,49.0,23.0,18.0,1.62,3.07,6.97,4.0,2.0,7.0,41.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,all,41,146866.0,121.35,107.0,2495.0,86.89,131.0,318.48,307.0,1291.94,1212.0,42.72,3.0,694.93,556.0,507.29,666.0,115.81,1310.0,337.0,126.0,36.71,42.04,42.61,34.0,43.0,30.0,722.0,2.0,1.0
8481692,2024,Dustin Wolf,CGY,G,5on5,41,119822.0,85.52,64.0,1972.0,63.22,100.0,257.61,245.0,1005.03,944.0,34.52,2.0,540.21,425.0,407.37,549.0,82.63,1056.0,248.0,84.0,29.6,30.98,24.94,26.0,26.0,12.0,584.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,4on5,41,11280.0,20.72,24.0,339.0,16.81,22.0,42.72,50.0,183.29,168.0,0.86,0.0,106.19,82.0,55.85,70.0,19.53,173.0,55.0,21.0,4.3,6.76,9.66,2.0,11.0,11.0,90.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,5on4,41,11100.0,2.13,5.0,34.0,1.09,0.0,3.12,2.0,23.56,28.0,5.58,1.0,6.79,8.0,16.18,15.0,2.08,20.0,8.0,2.0,0.65,0.97,0.51,1.0,4.0,0.0,4.0,2.0,1.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,other,50,5914.0,14.39,18.0,187.0,7.52,8.0,18.84,11.0,95.23,90.0,1.65,1.0,55.92,58.0,28.92,34.0,12.82,76.0,36.0,17.0,3.18,4.34,6.87,6.0,6.0,6.0,58.0,0.0,0.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,all,50,172212.0,146.2,151.0,2853.0,102.25,161.0,362.36,267.0,1502.37,1352.0,48.66,5.0,819.29,694.0,589.36,787.0,138.14,1520.0,394.0,156.0,43.14,50.17,52.89,53.0,53.0,45.0,783.0,2.0,1.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,5on5,50,139840.0,99.43,102.0,2243.0,75.74,132.0,295.68,221.0,1167.21,1042.0,39.0,3.0,633.37,528.0,467.6,621.0,95.47,1209.0,308.0,94.0,34.13,39.52,25.78,45.0,40.0,17.0,632.0,2.0,1.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,4on5,50,13021.0,28.55,28.0,358.0,16.7,20.0,41.07,33.0,194.08,178.0,1.4,1.0,115.34,97.0,61.75,90.0,26.06,190.0,40.0,40.0,4.53,4.88,19.13,1.0,6.0,21.0,88.0,0.0,0.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,5on4,50,13437.0,3.46,3.0,59.0,2.04,1.0,5.85,2.0,41.23,42.0,6.36,0.0,12.73,11.0,28.68,36.0,3.43,41.0,8.0,5.0,1.15,1.21,1.11,1.0,1.0,1.0,5.0,0.0,0.0
8479193,2024,Casey DeSmith,DAL,G,other,20,2057.0,2.62,2.0,59.0,2.48,1.0,5.79,5.0,28.99,23.0,0.32,0.0,21.08,22.0,7.89,11.0,2.51,32.0,7.0,2.0,1.14,0.9,0.58,0.0,1.0,1.0,18.0,0.0,0.0
8479193,2024,Casey DeSmith,DAL,G,all,20,67019.0,55.68,45.0,1085.0,39.09,55.0,138.54,95.0,576.49,522.0,19.4,2.0,312.94,262.0,223.63,329.0,53.63,567.0,163.0,59.0,16.79,20.14,18.75,17.0,17.0,11.0,296.0,2.0,1.0
8479193,2024,Casey DeSmith,DAL,G,5on5,20,54803.0,41.66,35.0,899.0,30.69,46.0,118.83,80.0,474.31,427.0,15.53,1.0,254.09,210.0,188.15,275.0,40.34,480.0,127.0,42.0,13.69,15.67,12.31,15.0,13.0,7.0,250.0,0.0,0.0
8479193,2024,Casey DeSmith,DAL,G,4on5,20,4419.0,9.81,8.0,105.0,5.01,7.0,11.63,9.0,58.17,55.0,0.52,0.0,32.6,26.0,17.14,28.0,9.22,42.0,22.0,14.0,1.56,2.64,5.61,2.0,3.0,3.0,27.0,0.0,0.0
8479193,2024,Casey DeSmith,DAL,G,5on4,20,5740.0,1.58,0.0,22.0,0.91,1.0,2.29,1.0,15.01,17.0,3.04,1.0,5.17,4.0,10.44,15.0,1.56,13.0,7.0,1.0,0.41,0.93,0.24,0.0,0.0,0.0,1.0,2.0,1.0
8476412,2024,Jordan Binnington,STL,G,other,47,3098.0,6.62,9.0,97.0,3.79,4.0,9.41,6.0,52.44,40.0,0.66,0.0,29.31,22.0,18.25,28.0,5.99,39.0,24.0,6.0,1.73,2.82,2.07,2.0,6.0,1.0,28.0,0.0,0.0
8476412,2024,Jordan Binnington,STL,G,all,47,161468.0,125.33,126.0,2562.0,87.98,136.0,326.08,261.0,1329.01,1229.0,41.87,1.0,716.16,564.0,520.66,733.0,117.95,1352.0,321.0,148.0,37.57,39.47,48.28,48.0,43.0,35.0,741.0,2.0,1.0
8476412,2024,Jordan Binnington,STL,G,5on5,47,137909.0,88.74,87.0,2122.0,68.02,106.0,277.63,226.0,1084.28,1005.0,35.06,0.0,586.69,459.0,435.33,614.0,85.57,1152.0,241.0,100.0,31.53,29.88,27.33,43.0,32.0,12.0,629.0,0.0,0.0
